event_id,environment_id,event_type,x,y,segment_a_id,segment_b_id,shape_a_id,shape_b_id,t_a,t_b,residual,residual_unity_world_units,same_shape,source_anomaly_involved,navigability_status,refinement_method,status,review_notes
env38_intersection_event_0001,38,endpoint_endpoint,150.509354,212.02124,env38_shape_4330855546755831596_segment_0001,env38_shape_4330855546755831596_segment_0002,env38_shape_4330855546755831596,env38_shape_4330855546755831596,1.0,0.0,1.7288250917028504e-13,1.7288250917028504e-13,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0073,38,endpoint_endpoint,352.9862,-69.4465256,env38_shape_4330855547524397474_segment_0003,env38_shape_4330855547524397474_segment_0011,env38_shape_4330855547524397474,env38_shape_4330855547524397474,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0074,38,endpoint_endpoint,260.660156,29.3958836,env38_shape_4330855547524397474_segment_0005,env38_shape_4330855547524397474_segment_0006,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,1.1080479998368592e-10,1.1080479998368592e-10,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0075,38,interior_interior_crossing,266.2416889743083,-29.288118667786943,env38_shape_4330855547524397474_segment_0005,env38_shape_4330855547524397474_segment_0020,env38_shape_4330855547524397474,env38_shape_4330855547524397474,0.03226484005790553,0.41028563380593647,1.802220594981918e-10,1.802220594981918e-10,True,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0076,38,endpoint_endpoint,263.0767,154.7248,env38_shape_4330855547524397474_segment_0006,env38_shape_4330855547524397474_segment_0007,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0077,38,endpoint_endpoint,268.837524,249.960556,env38_shape_4330855547524397474_segment_0007,env38_shape_4330855547524397474_segment_0008,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0078,38,interior_interior_crossing,265.1479762067154,188.95614961955482,env38_shape_4330855547524397474_segment_0007,env38_shape_4330855547529842337_segment_0015,env38_shape_4330855547524397474,env38_shape_4330855547529842337,0.35944425149136805,0.8134306108189897,2.304147983522853e-10,2.304147983522853e-10,False,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0079,38,endpoint_endpoint,247.704025,291.84,env38_shape_4330855547524397474_segment_0008,env38_shape_4330855547524397474_segment_0009,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0080,38,endpoint_endpoint,249.138641,333.433777,env38_shape_4330855547524397474_segment_0009,env38_shape_4330855547524397474_segment_0010,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0081,38,endpoint_endpoint,357.338226,-35.1131744,env38_shape_4330855547524397474_segment_0011,env38_shape_4330855547524397474_segment_0012,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0082,38,endpoint_endpoint,353.469727,-15.7705336,env38_shape_4330855547524397474_segment_0012,env38_shape_4330855547524397474_segment_0013,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,3.552713678800501e-15,3.552713678800501e-15,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0083,38,endpoint_endpoint,336.061676,7.44067526,env38_shape_4330855547524397474_segment_0013,env38_shape_4330855547524397474_segment_0014,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0084,38,endpoint_endpoint,336.061676,7.44067526,env38_shape_4330855547524397474_segment_0013,env38_shape_4330855547524397474_segment_0017,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0085,38,endpoint_endpoint,319.917084,44.6244621,env38_shape_4330855547524397474_segment_0014,env38_shape_4330855547524397474_segment_0015,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,1.4749050132961377e-10,1.4749050132961377e-10,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0086,38,endpoint_endpoint,336.061676,7.44067526,env38_shape_4330855547524397474_segment_0014,env38_shape_4330855547524397474_segment_0017,env38_shape_4330855547524397474,env38_shape_4330855547524397474,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0087,38,endpoint_endpoint,324.0194,108.619087,env38_shape_4330855547524397474_segment_0015,env38_shape_4330855547524397474_segment_0016,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0088,38,endpoint_endpoint,321.070831,-9.967396,env38_shape_4330855547524397474_segment_0017,env38_shape_4330855547524397474_segment_0018,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,1.0449076324919333e-11,1.0449076324919333e-11,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0089,38,endpoint_endpoint,300.761017,-31.2446632,env38_shape_4330855547524397474_segment_0018,env38_shape_4330855547524397474_segment_0019,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,1.339794227562331e-11,1.339794227562331e-11,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0090,38,endpoint_endpoint,281.901978,-38.01455,env38_shape_4330855547524397474_segment_0019,env38_shape_4330855547524397474_segment_0020,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0091,38,endpoint_endpoint,243.733292,-16.7450562,env38_shape_4330855547524397474_segment_0020,env38_shape_4330855547524397474_segment_0021,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0092,38,endpoint_endpoint,167.1005,3.60353327,env38_shape_4330855547524397474_segment_0021,env38_shape_4330855547524397474_segment_0022,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0093,38,endpoint_endpoint,136.50444,9.269164,env38_shape_4330855547524397474_segment_0022,env38_shape_4330855547524397474_segment_0023,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0094,38,endpoint_endpoint,125.049477,10.1802359,env38_shape_4330855547524397474_segment_0023,env38_shape_4330855547524397474_segment_0024,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0095,38,endpoint_endpoint,88.42153,-4.60680676,env38_shape_4330855547524397474_segment_0024,env38_shape_4330855547524397474_segment_0025,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0096,38,interior_interior_crossing,90.08280652943498,-3.936130486103974,env38_shape_4330855547524397474_segment_0024,env38_shape_4330855547829185599_segment_0010,env38_shape_4330855547524397474,env38_shape_4330855547829185599,0.9546441507991403,0.04595289335773317,2.1671553458883433e-11,2.1671553458883433e-11,False,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0097,38,endpoint_endpoint,69.55453,-21.15689,env38_shape_4330855547524397474_segment_0025,env38_shape_4330855547524397474_segment_0026,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0098,38,endpoint_endpoint,61.6103973,-37.3758965,env38_shape_4330855547524397474_segment_0026,env38_shape_4330855547524397474_segment_0027,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,9.431554887298717e-12,9.431554887298717e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0099,38,endpoint_endpoint,52.1229858,-84.5067,env38_shape_4330855547524397474_segment_0027,env38_shape_4330855547524397474_segment_0028,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0100,38,endpoint_endpoint,52.1229858,-84.5067,env38_shape_4330855547524397474_segment_0027,env38_shape_4330855547524397474_segment_0031,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0101,38,endpoint_endpoint,52.1229858,-84.5067,env38_shape_4330855547524397474_segment_0028,env38_shape_4330855547524397474_segment_0031,env38_shape_4330855547524397474,env38_shape_4330855547524397474,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0102,38,endpoint_endpoint,275.892578,-110.37674,env38_shape_4330855547524397474_segment_0029,env38_shape_4330855547524397474_segment_0030,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0103,38,interior_interior_crossing,275.1553034163595,-104.53906142507674,env38_shape_4330855547524397474_segment_0029,env38_shape_4330855547829185599_segment_0001,env38_shape_4330855547524397474,env38_shape_4330855547829185599,0.8682698087759491,0.16780100653559488,4.662584897062211e-11,4.662584897062211e-11,False,False,requires_3d_review,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0104,38,endpoint_endpoint,47.99772,-55.9712143,env38_shape_4330855547524397474_segment_0031,env38_shape_4330855547524397474_segment_0032,env38_shape_4330855547524397474,env38_shape_4330855547524397474,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0105,38,endpoint_endpoint,165.963425,100.570053,env38_shape_4330855547529842337_segment_0001,env38_shape_4330855547529842337_segment_0002,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,2.3095590208821818e-12,2.3095590208821818e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0106,38,endpoint_endpoint,177.217178,99.70418,env38_shape_4330855547529842337_segment_0001,env38_shape_4330855547529842337_segment_0004,env38_shape_4330855547529842337,env38_shape_4330855547529842337,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0107,38,endpoint_endpoint,105.966957,116.081627,env38_shape_4330855547529842337_segment_0002,env38_shape_4330855547529842337_segment_0003,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,1.0,5.636471604571748e-11,5.636471604571748e-11,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0108,38,endpoint_endpoint,201.329361,116.088776,env38_shape_4330855547529842337_segment_0004,env38_shape_4330855547529842337_segment_0005,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,1.655549326552625e-12,1.655549326552625e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0109,38,endpoint_endpoint,213.256165,121.9834,env38_shape_4330855547529842337_segment_0005,env38_shape_4330855547529842337_segment_0006,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0110,38,endpoint_endpoint,213.256165,121.9834,env38_shape_4330855547529842337_segment_0005,env38_shape_4330855547529842337_segment_0007,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0111,38,endpoint_endpoint,213.256165,121.9834,env38_shape_4330855547529842337_segment_0006,env38_shape_4330855547529842337_segment_0007,env38_shape_4330855547529842337,env38_shape_4330855547529842337,0.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0112,38,endpoint_endpoint,213.429,142.87561,env38_shape_4330855547529842337_segment_0007,env38_shape_4330855547529842337_segment_0008,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,2.5579538487363607e-13,2.5579538487363607e-13,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0113,38,endpoint_endpoint,211.707077,155.770859,env38_shape_4330855547529842337_segment_0008,env38_shape_4330855547529842337_segment_0009,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0114,38,endpoint_endpoint,204.35701,163.317947,env38_shape_4330855547529842337_segment_0009,env38_shape_4330855547529842337_segment_0010,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0115,38,endpoint_endpoint,200.534454,171.412552,env38_shape_4330855547529842337_segment_0010,env38_shape_4330855547529842337_segment_0011,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,3.4658279013697066e-11,3.4658279013697066e-11,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0116,38,endpoint_endpoint,200.534454,171.412552,env38_shape_4330855547529842337_segment_0010,env38_shape_4330855547529842337_segment_0013,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0117,38,endpoint_endpoint,200.534454,171.412552,env38_shape_4330855547529842337_segment_0010,env38_shape_4330855547529842337_segment_0023,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0118,38,endpoint_endpoint,192.105728,194.691055,env38_shape_4330855547529842337_segment_0011,env38_shape_4330855547529842337_segment_0012,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,2.2512182808252547e-11,2.2512182808252547e-11,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0119,38,endpoint_endpoint,200.534454,171.412552,env38_shape_4330855547529842337_segment_0011,env38_shape_4330855547529842337_segment_0013,env38_shape_4330855547529842337,env38_shape_4330855547529842337,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0120,38,endpoint_endpoint,200.534454,171.412552,env38_shape_4330855547529842337_segment_0011,env38_shape_4330855547529842337_segment_0023,env38_shape_4330855547529842337,env38_shape_4330855547529842337,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0121,38,endpoint_endpoint,207.019424,172.7983,env38_shape_4330855547529842337_segment_0013,env38_shape_4330855547529842337_segment_0014,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0122,38,endpoint_endpoint,200.534454,171.412552,env38_shape_4330855547529842337_segment_0013,env38_shape_4330855547529842337_segment_0023,env38_shape_4330855547529842337,env38_shape_4330855547529842337,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0123,38,endpoint_endpoint,242.7432,176.897461,env38_shape_4330855547529842337_segment_0014,env38_shape_4330855547529842337_segment_0015,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0124,38,endpoint_endpoint,270.286774,191.72197,env38_shape_4330855547529842337_segment_0015,env38_shape_4330855547529842337_segment_0016,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0125,38,endpoint_endpoint,282.841736,201.692108,env38_shape_4330855547529842337_segment_0016,env38_shape_4330855547529842337_segment_0017,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,1.4034096444602102e-09,1.4034096444602102e-09,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0126,38,endpoint_endpoint,309.5056,204.422577,env38_shape_4330855547529842337_segment_0017,env38_shape_4330855547529842337_segment_0018,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0127,38,endpoint_endpoint,331.0658,207.331726,env38_shape_4330855547529842337_segment_0018,env38_shape_4330855547529842337_segment_0019,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0128,38,endpoint_endpoint,331.0658,207.331726,env38_shape_4330855547529842337_segment_0018,env38_shape_4330855547529842337_segment_0020,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0129,38,endpoint_endpoint,331.0658,207.331726,env38_shape_4330855547529842337_segment_0019,env38_shape_4330855547529842337_segment_0020,env38_shape_4330855547529842337,env38_shape_4330855547529842337,0.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0130,38,endpoint_endpoint,344.254944,202.171112,env38_shape_4330855547529842337_segment_0020,env38_shape_4330855547529842337_segment_0021,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0131,38,endpoint_endpoint,352.8568,180.379868,env38_shape_4330855547529842337_segment_0021,env38_shape_4330855547529842337_segment_0022,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0132,38,endpoint_endpoint,183.610336,170.883209,env38_shape_4330855547529842337_segment_0023,env38_shape_4330855547529842337_segment_0024,env38_shape_4330855547529842337,env38_shape_4330855547529842337,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0133,38,endpoint_endpoint,347.991882,-103.453026,env38_shape_4330855547829185599_segment_0001,env38_shape_4330855547829185599_segment_0002,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,1.0,5.002725481127513e-12,5.002725481127513e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0134,38,endpoint_endpoint,260.467224,-104.757195,env38_shape_4330855547829185599_segment_0001,env38_shape_4330855547829185599_segment_0003,env38_shape_4330855547829185599,env38_shape_4330855547829185599,0.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0135,38,endpoint_endpoint,218.979279,-103.80719,env38_shape_4330855547829185599_segment_0003,env38_shape_4330855547829185599_segment_0004,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0136,38,endpoint_endpoint,183.0481,-95.28108,env38_shape_4330855547829185599_segment_0004,env38_shape_4330855547829185599_segment_0005,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0137,38,endpoint_endpoint,148.943878,-78.8380051,env38_shape_4330855547829185599_segment_0005,env38_shape_4330855547829185599_segment_0006,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0138,38,endpoint_endpoint,117.5127,-53.993515,env38_shape_4330855547829185599_segment_0006,env38_shape_4330855547829185599_segment_0007,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0139,38,endpoint_endpoint,117.5127,-53.993515,env38_shape_4330855547829185599_segment_0006,env38_shape_4330855547829185599_segment_0008,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,1.8221291800166963e-11,1.8221291800166963e-11,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0140,38,endpoint_endpoint,117.5127,-53.993515,env38_shape_4330855547829185599_segment_0007,env38_shape_4330855547829185599_segment_0008,env38_shape_4330855547829185599,env38_shape_4330855547829185599,0.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0141,38,endpoint_endpoint,100.964554,-29.97353,env38_shape_4330855547829185599_segment_0008,env38_shape_4330855547829185599_segment_0009,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0142,38,endpoint_endpoint,90.43803,-5.15984249,env38_shape_4330855547829185599_segment_0009,env38_shape_4330855547829185599_segment_0010,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0143,38,endpoint_endpoint,82.70692,21.4694939,env38_shape_4330855547829185599_segment_0010,env38_shape_4330855547829185599_segment_0011,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0144,38,endpoint_endpoint,82.70692,21.4694939,env38_shape_4330855547829185599_segment_0010,env38_shape_4330855547829185599_segment_0012,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0145,38,endpoint_endpoint,82.70692,21.4694939,env38_shape_4330855547829185599_segment_0010,env38_shape_4330855547829185599_segment_0013,env38_shape_4330855547829185599,env38_shape_4330855547829185599,1.0,0.0,6.301116056491113e-12,6.301116056491113e-12,True,False,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0146,38,endpoint_endpoint,82.70692,21.4694939,env38_shape_4330855547829185599_segment_0011,env38_shape_4330855547829185599_segment_0012,env38_shape_4330855547829185599,env38_shape_4330855547829185599,0.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0147,38,endpoint_endpoint,82.70692,21.4694939,env38_shape_4330855547829185599_segment_0011,env38_shape_4330855547829185599_segment_0013,env38_shape_4330855547829185599,env38_shape_4330855547829185599,0.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
env38_intersection_event_0148,38,endpoint_endpoint,82.70692,21.4694939,env38_shape_4330855547829185599_segment_0012,env38_shape_4330855547829185599_segment_0013,env38_shape_4330855547829185599,env38_shape_4330855547829185599,0.0,0.0,0.0,0.0,True,True,authored_endpoint_connection,Phase 7 Shapely seed + bounded SciPy refinement; independent source-equation resultant confirmation,refined,
